arh,esp
"—“Nʉndi powruba' Jope ayekʉ nanʉnnusi Niwipaw gwamʉ ʉnka'sisʉn nu'kwe'ri, anugwekin nari Inʉ chwiri; ku'nawakʉ pari mʉkʉ awʉnkawa ma'keywa gúnsʉndi ikʉse' agikway kawi nʉn nu'kwa'batá zari yunʉn nusi",—Estaba yo orando en Jope —les dijo— cuando caí en éxtasis y tuve una visión. Vi algo así como un enorme mantel que descendía del cielo colgado de sus cuatro puntas y que llegaba hasta mí.
Uye'ki Niwipawse'ri i'mʉnʉ eygwi anʉkúwi una gun nʉndi.,Pero Dios lo resucitó de la muerte.
"(Mar. :-; Luk. :-; Jn. :-) Ey anunaɉu nʉngwari Jerusalén a'chorí awi Betfagé Oliwu ɉirʉgaka winkinkumaye'ri, Jesuri mowga kʉriwiya keywʉ ga'siri:","Cerca ya de Jerusalén, al llegar a Betfagé, junto al monte de los Olivos, Jesús envió a dos de sus discípulos"
"Uye'ri Jesuse' keywʉ key ie'ri: —“Eri eymí í nasʉya'me gundi, mibu'gumʉri gʉnsinnase'ri ʉnchusakiri nuku'no', ey gun ʉndi tanʉ me'zari mikeynakʉ wʉ ʉnzori” kʉyana.",La mujer regresó a su casa y encontró a su hija acostada en la cama y libre del demonio.Curación de un sordomudo
"Ey uye' nʉngwa Jesuse' keywʉ key ie'ri: —“Gʉmʉsinʉ ɉinase' minsʉ zamʉri a'kawʉndi du na'nʉnno, ¿Gʉmʉsinʉ ɉinase' anigusiri perʉse' anʉka'sa awʉnki du kinʉnno?” kʉyana.","Ella le respondió:—Es cierto, Señor; pero también es cierto que los perros que están debajo de la mesa comen las migajas que se les caen a los hijos."
"“Arkari mayba na'ba azuray re'nisi keywʉri atekakʉ mʉchey zari wentanʉ kʉɉa awkwa, awi keywʉri i'ngwi o'kʉtʉ kʉɉa gwi awkwa.","Sus dimensiones serán: ciento cincuenta metros de largo, veinticinco de ancho y quince de alto."
yow azachʉ anibona ʉwe'ri tiki ana'chonʉnpʉna'me ey nigín awgari nanu'kinó.,"Cuando ustedes ven que comienzan a echar brotes, saben que el verano ya está cerca."
"Ey uye' nʉngwa Rakerise' keywʉ key ie'ri: —“Cheychi amʉsesu narwʉnki o' nʉngwa re'kusu' nánʉkwa, iwa ɉwía a'mia wichama nʉnkinkuma awaki nuge'ri amʉsesʉkwey neki na'zanu' ni” kʉyana, uye' Labandi pinzʉnay inʉ tase' neki mʉñeku ka'sin bunna neki ka'chonʉ'kʉchʉ una.","Pero Raquel ya había tomado los ídolos, los había escondido debajo de la montura del camello y se había sentado encima de ellos. Mientras tanto Labán registró toda la tienda y no encontró nada."
Awi ikʉ winʉwiya'bari ga'kʉnamʉ ʉnkʉwasi pinna ɉuna winʉwiri eymí winʉkʉyana:,Entonces Jesús se puso a enseñarles muchas cosas por medio de parábolas. Les decía en su enseñanza:
"Ey uye'ki akakʉse'ri awa'ɉunu' nariri: —“¡Ey ʉwindi ey gun na'zanʉndi! ʉweri a ayeygwi powru agutari a'zʉna nánʉngwa gun nʉndi. Ʉwe'ki aɉuga awʉ' a'zʉna ɉumenʉn, Manasé agwia gwasi neki umʉn agutari a'zʉna nánʉngwa gun nʉndi, awiri atana ɉinari powru agutari zʉna nánʉngwa gun nʉndi” yana.","Pero su padre se resistió y le contestó:—Ya lo sé, hijo, ya lo sé. También él llegará a ser un pueblo que será igualmente grande; pero su hermano menor será aún más importante, y su descendencia dará origen a muchas naciones."
"Jesuse'ri: —“I'ngwi cheyrwa awʉnkawa izʉna i'ngwi ta'rigʉn rey re'bori eygwi nakʉngwa nari, zweykwa kʉzʉnna.","Estaba la gente escuchando a Jesús y les contó otra parábola, pues se hallaba cerca de Jerusalén y ellos creían que el reino de Dios estaba a punto de manifestarse."
Uye'ki Jesuse' keywʉ winʉkey ie'ri: —“¿Yari eymí keykumo? Du gun nʉnhawaki nuge'ki”.,Pero Jesús les dijo:—Déjenla. ¿Por qué la molestan? Lo que ha hecho conmigo es bueno.
"Pedruse'ri, kʉtʉkʉnʉn pari keywʉ a'zʉnneyka winʉkey zachʉn keywʉ winʉkuwʉsi winʉmasʉyʉndi:",Pedro comenzó entonces a relatarles detalladamente y desde el principio lo ocurrido.
"Pinna agakari gunti gun uye' nʉngwa, i'ngwí, farisew ɉina, ley wina'rigʉnkuya winamʉsesiri: —“Ema cheyrwa kinkiri bé tʉnhana neki ka'w nanu'kinó, anugwese', kwa Niwipaw zʉ gunamʉ warinzanʉse' amaseyna nerenanki” wini ie'ki.","La controversia tomó grandes proporciones, hasta que algunos maestros de la ley, miembros del partido fariseo, afirmaron rotundamente:—No hallamos culpa en este hombre. Puede que un espíritu o un ángel le haya hablado."
"Abraandi i'ngwi sientu koga uga asewa kʉtow kʉgi' kweyri,",Abrahán vivió ciento setenta y cinco años.
"Saserdoti zʉ sakuku ɉina awiri, ley wina'rigʉnkwʉya ɉinasindi: —“I'ngwiri aníkwa gun unʉnki yari a kingwiri anʉnkwa'kurinó” wingwasi winisemi gwi rini'na.","Los que pasaban lo insultaban y, meneando la cabeza, decían:—¡Eh, tú que derribas el Templo y vuelves a edificarlo en tres días:"
"Ey uye'ri ema ɉinari Jakobuse'ri aykʉnʉ ʉnde'gawi anʉkʉki ʉnté awiri, Labanse' chiwa twí kawa awi tigreru kawa chusana ɉinasin mʉchey zari cho'na, eymí awi Jakobuse'ri chiwa Labanzey gwasi diwʉn kawi ʉnkʉre'neysʉn pʉnna.","Colocó las ramas peladas frente a los animales, en los abrevaderos adonde se acercaban las ovejas a beber. Y cuando los animales iban a beber, entraban en celo."
"Nʉchʉka miwigadana, zi miwigaza, pinna ɉuna zakʉmiwe'cho'si minhurigasey, buni'gʉmʉ gwi miwe'kukuma unige'ri, awʉnkawa zʉn me'zanʉkwa naki.","Felices ustedes cuando los insulten y los persigan, y cuando digan falsamente de ustedes toda clase de infamias por ser mis discípulos."
"Jesuse' keywʉ winʉkey ie'ri: —“Reyri, judíw rinanu' neyka ɉina winʉkʉre'gusi rizoye'ri, agunamʉri aritwiki zʉn kʉre'gugari nanu'kinó; ey anʉwe'ri ema sakuku ɉina nʉnkʉri du í inʉ winre'gugin awga gun nʉndi.","Jesús entonces les dijo:—Los reyes someten las naciones a su dominio, y los que ejercen poder sobre ellas se hacen llamar bienhechores."
"Uye'ki Jesuri ʉnmi'nanaɉu a'miari: —“¡Rukwʉ, ʉngasu'nʉn, tá me'zʉnna'me' mikuseyna awakiri nuku' kinó!” kʉyana. Ey ʉwasindi e' kingwi a'miari, du ana'zʉnna.","Pero Jesús se volvió y, al verla, le dijo:—Ánimo, hija, tu fe te ha sanado.Y en aquel mismo instante la mujer recuperó la salud."
inʉri atʉkin kinkiri ikʉri ʉnzukuma ʉnzukuma rinisiri: —“gwaka ú” wina'kari zʉn rinakʉn nu'na.Pablu ikʉ amaseyna,"detrás, el pueblo en masa vociferaba sin cesar:—¡Mátalo!Autodefensa de Pablo"
"Térah koga uga kʉgi' izare'ri agʉmʉsinʉ Abran, Nahor awiri Harán kwakumana.Térase' pari winarukʉn nuga ɉina","Téraj tenía setenta años cuando engendró a Abrán, Najor y Aram.Descendientes de Téraj"
Eygwi Jesuse'ri: —“Ʉweri i'ngwi a'mia i'ngwi uga ɉwí zʉburu a'zʉna a'zʉna ná kʉnʉnnaki i'ngwi kizátikuma keywʉ awaki nukʉndi puré kinki arampʉra kʉpusanaɉuri urakʉse' gwekʉta nenʉn a'pinsi ka'chónʉkin zʉndi takú kinʉnno”.,"O también, ¿qué mujer, si tiene diez monedas y se le pierde una de ellas, no enciende una lámpara y barre la casa y la busca afanosamente hasta que la encuentre?"
Jesuse'ri i'ngweygwi ga'kʉnamʉ ʉnkʉwasi amasayri: —“Gowiernu ku'nawa zanʉ kinkiri cheyrwa acheykʉnakʉ trigu zaɉuna ʉnzari'na zana zʉn neyka gun nʉndi;,Jesús les contó después esta otra parábola:—El reino de los cielos puede compararse a un hombre que había sembrado buena semilla en su campo.
Uye' nʉngwari toru nari kawa wingawiri ana'nuga kʉgwasi ʉya kʉswi winawʉngwasi keywʉri gúnʉsin toru wingowna fietʉ winʉkizakusi awʉnkawa winʉkʉkusana.,"Fue entonces cuando se fabricaron un ídolo en forma de becerro, le ofrecieron sacrificios y celebraron una fiesta solemne en honor de algo que habían hecho con sus propias manos."
"Eymí gwi nari ana'nuga gʉkwey neyka ɉina, nari keywʉri, ana'nuga gʉwi'na, sisio warin durúnuya, ka'se' wʉrenʉya ɉinasin yow ʉndichona una.","Entonces Noé entró en el arca con sus hijos, su mujer y sus nueras para escapar de las aguas del diluvio."
Ku'nawa pariri: —“Má nʉgʉmʉsinʉ zéyzéy miwari nʉguzʉna nʉna'nʉnkwe” aya no'kwʉzʉnna.Jesuri Anugwe Dunase' ikʉnawakʉ uzoyana(Mt. :-; Luk. :-),"En el instante mismo de salir del agua, vio Jesús que el cielo se abría y que el Espíritu descendía sobre él como una paloma."
"‘Mika'gʉmʉ, misinamʉ ɉina, awiri nʉn ka'gʉmʉ mika'chunnʉngwekʉ wʉ ʉnzweykwa’ kʉyanari nanu'kinó.",y le dijo: Deja tu tierra y a tu familia y dirígete al país que yo te señale.
"Ey uye' nʉngwari Jesuse' keywʉ winʉkeye'ri: —“Miwikʉrigaséykumu' ananʉngwasiri chów zʉn riwanʉkwa naki, nʉn nanay iri, nʉn Kristu narwin, kwa iwa gundi gugín ichonu'no yeyka ne na'nige'ki ʉya tá keywʉ a'chwi a'wasi neki zwein nuku' nánʉkwa.","Jesús contestó:—Tengan cuidado, no se dejen engañar. Porque vendrán muchos en mi nombre, diciendo: «Yo soy» o «El momento ha llegado». No les hagan caso."
"Nʉndi semanasin mu'muru kinki marʉneykʉ nisiri, ɉwí iparweykari ugari anʉkʉwi'narwa kinki ʉnme'wesiwa gun nʉndi í keywʉ amasayʉnpʉnnaʼ.",Ayuno dos veces por semana y pago al Templo la décima parte de todas mis ganancias».
Ey awi Pedruri eykʉ urakʉse' kinkumaye'ri Korneriwse'ri ipanʉn keywʉ a'chunnaɉuri awʉnkawa kʉkusʉngwa nari acheynʉn biwkʉnʉ kicho'na nise'ri.,"Cuando llegó Pedro, salió a recibirlo y se postró a sus pies en actitud de adoración."
"Awi ikʉnha'ri ga'kumana ɉinase' winʉwiyari zachʉn wina'no'si, Inʉ winʉkʉnʉnnari dikin winʉnkʉbasi, awiri Jesuse' nʉnhʉrigʉnchunhasi awkwa winʉkʉyanay ʉnté winunisi pan winʉnkʉre'wechi Niwipaw gwamʉ winʉnka'sisi zʉn rini'na.Kʉtʉkʉnʉn Jesú tá wina'chwana ɉinari eymí keywʉ rini'na","Los que aceptaron con agrado la invitación se bautizaron, y aquel día se unieron a los apóstoles alrededor de tres mil personas.Vida de la primera comunidad cristiana"
Abraanse'ri: —“Ʉnne'ki nʉgʉmʉsinʉ eymʉnka nʉngwa uzwey nánʉkwa”,Abrahán le respondió:—¡De ningún modo lleves a mi hijo allá!
"Israeri José ey keyri: —“Masin winʉnkuya ɉinari, Sikem chiwa a'kawʉn rizoyana richwizanu' gun nʉndi, chwʉn wʉ nʉzoyanánʉn na'zʉnin” key ie'ri, Josese'ri: —“Zoyari awkinʉnnarwe” key ie' nʉngwa.","Entonces Israel dijo a José:—Tus hermanos están apacentando las ovejas en Siquén, y he pensado que podías ir a verlos.Él respondió:—Estoy a tu disposición."
"Na'ba i'ngweygwi gʉmʉsinʉ gosʉyari, Judá ɉwa kʉsana: —“Iwari Niwipaw awʉnkawa ʉnkere'gow a'wnʉnni'kwe” yanaɉu, nʉngwa eygwi gʉmʉsinʉ neki ʉngosu'nʉn una.","Lía volvió a quedar embarazada y dio a luz un hijo más, al que llamó Judá, y comentó:—Esta vez alabaré al Señor.Y Lía dejó de dar a luz."
"Eymí pariri eygwi azoyanari Regio ayekʉ akinkumey, eygwi asige' nʉngwari buntikʉnʉ ʉwa'rekiay pari kʉwisʉyasin azoyanari i'ɉwia' gunti Poteoli barku nugwenʉyekʉ akinkumayʉn.","De allí continuamos hasta Regio bordeando la costa. Al otro día sopló el viento del sur, por lo que, después de dos singladuras, arribamos a Pozzuoli."
"Jesuse'ri sawruba' neki du a'kusa ki awʉnno izari farisew ɉinase'ri sekʉnanʉn winnu'na, ey awiki ayey ni'nige'ri gunʉ igakʉkwey winʉkʉnanʉngwasi.","y los que estaban buscando un motivo para acusar a Jesús se pusieron al acecho a ver si, a pesar de ser sábado, lo curaba."
Eyma ka'gʉmʉ ka'poti bunnasin gun nʉzurumakʉse'ri hitita ɉinase' winʉkizʉnna gun nʉndi”.,El campo y la cueva fueron comprados a los hititas.
ka'se' pariri ɉe ipesʉyasin zʉn ka'se'ri tʉ zakusʉya nʉnna.,"sin embargo, de la propia tierra brotaba un manantial que regaba toda la superficie del suelo."
"Joseri, Efraín zʉmíru ɉina, na'ba, Manasé zʉ gʉmʉsinʉ Makir, zʉ gʉmʉsinʉ ɉina, kwakumʉkin kweyri, Josese'ri azey nánʉkin a'chwi ipʉnna.","y llegó a conocer a los biznietos de Efraín. Además, cuando nacieron los hijos de su nieto Maquir, que era hijo de Manasés, José los recibió sobre sus rodillas."
"Awi i'ngwíri gʉmʉsinʉ Jesuse' gunʉ ipasiri ga'kʉnamʉ duna a'we unanʉn wina'zari Jesuse' winukuzoyana, uye'ki winʉkʉriwiya ɉinase'ri gʉmʉsinʉ winunʉga zʉn kʉn winʉkʉyʉn nuga keywʉ,",Llevaron unos niños a Jesús para que los bendijese. Los discípulos reñían a quienes los llevaban;
"Eymí awi gunti ma'keywa uga ɉwía, ma'keywa uga seia ɉewʉ wa'nana.",Noé tenía seiscientos años cuando reventaron las fuentes del océano y se abrieron las compuertas del cielo. Era el día diecisiete del mes segundo.
"Miwi ley miwe'rigʉnkuya awiri farisew ɉina mowga mowga aniga, azi chʉwí miwe'zʉnniko basu awiri praturi tina'ri bunsi ichúsi azʉye'ki miwinhanugwese' kinkiri ʉwanu' neyka du arunhakumu' neyka zʉn ko' miwe'nisi gun ey anikʉndi.","¡Guías ciegos, que cuelan el mosquito y se tragan el camello!"
"Jesú ikʉ winʉwiya'bari, ga'kʉnamʉ ʉnkʉwasi kinki zʉn winʉmasay ikʉnha wina'no'kwʉyʉkin ʉnté winʉwiana,","Con estas y otras muchas parábolas les anunciaba Jesús el mensaje, en la medida en que podían comprenderlo."
"heweu, arasew, sinew,","así como los jebuseos, amorreos, guirgaseos,"
"winu a'dosʉya zʉ sakukuse'ri kʉmʉrin a'zʉnneyka Josese' yow kuwʉsiri eymí kʉyana: —“Kʉmʉrindi kʉn uwa” nuga chuwin na'zariri,","Entonces el copero mayor contó su sueño a José:—En mi sueño veía una vid delante de mí,"
Ey anawi nʉngwari Tamari gʉmʉsinʉ anʉnkʉtosiza gugín anikichori nare'ri gʉmʉsinʉri se'mʉ nʉnna.,"Cuando llegó el tiempo del parto, había mellizos en su seno."
Ey awi Niwipaw keywʉ eygwi Abraan key ie'ri: —“Iwa pariri mazey a'miari Saray neki ʉnza'kinuku nari Sara za'kinukʉngwa ni”,"Dijo Dios a Abrahán:—A Saray, tu mujer, ya no la llamarás Saray, sino Sara."
"Emi posu cheynʉn rinhachusiwa ni, gaysinʉ ɉina emʉnke' powruse' zanʉ ɉe winʉnka'gikʉn rina'nige'ri.","Yo estaré aquí, junto a esta fuente, mientras las muchachas de esta ciudad salen a por agua."
Uye'ki ʉya genʉndi i'ngwi a'mia samayʉ kʉnanu' neyka keywʉ gwi kinkumeyri mowga ɉwí zʉ buru ingiti a'zʉna gwi kʉpana.,En esto llegó una viuda pobre que echó dos monedas de muy poco valor.
"Ʉweri miwiri i'ngwi ósʉn miwiwʉna neki gwamʉ kʉre'sa ukumʉndi, Miwikakʉ warinzanʉri gwamʉ miwikʉre'sagwiri a'wkinʉnno.","Porque, si ustedes perdonan a los demás el mal que les hayan hecho, también les perdonará a ustedes el Padre celestial."
“Ʉwe'ki i'ɉwia zʉnnige'ri cheyrwa kʉsa nikʉn nugari ʉnwiniaguka unige' nʉngwari ayeygwi marʉneykʉ ʉndinika gwi awnʉnniko” winʉkʉyana.,"Pero algunos maestros de la ley pertenecientes al partido de los fariseos, al ver que comía con recaudadores de impuestos y gente de mala reputación, preguntaron a los discípulos:—¿Por qué se sienta a comer con esa clase de gente?"
a'zʉnneyka yow winʉkʉya awi nʉngwari Jope winga'sa una.,los puso en antecedentes de todo lo ocurrido y los mandó a Jope.La visión de Pedro
Uye'ri Esause'ri: —“Ey gun awʉndi zʉguró gunamʉ nʉnsin rinayʉn nuga mikʉchwi rinakʉngwasi mikʉchusiwa ni” key ie'ri Jakobuse'ri: —“Ʉnne'ki dunari nʉnʉnhipana ʉwa agutari nʉkʉnigin ʉweri nʉkʉchwʉya neki nʉkʉɉunu' ni” kʉyana.,Entonces Esaú dijo:—Permíteme al menos que te acompañen algunos de mis hombres.Y Jacob respondió:—No hay necesidad. Es bastante con haberme ganado la benevolencia de mi señor.
"Eri nʉsinamʉ ɉina ki gaysinʉ minga'su gun nʉnnige' nʉngwa, ga'kʉnamʉ nʉkʉnchunhʉkwa mika'w nari nʉchukumu' nʉnniko’ nʉkʉyana na'me.","Solo quedarás libre del juramento que me haces si, aunque vayas adonde vive mi clan, ellos no te conceden a la muchacha»."
Juandi ɉesin ɉwasu'nared ʉwe'ki binzanu'gwi Anugwe Dunasin ɉwa miwikʉkumʉngwae gun neri”.Jesú ku'nawa ʉnwazoyana,"porque Juan bautizaba con agua, pero ustedes serán bautizados con el Espíritu Santo dentro de pocos días.; Jn"
"Urigásʉya nʉngwa sʉmʉkʉchʉ a'chore'ki, diwʉn diwʉn gunti zʉn winyana.","porque, aunque muchos testificaban falsamente contra él, sus testimonios no concordaban."
Ey uye' nʉngwa faraondi Abran kʉkanʉn gwa'siri: —“¿Yari tá nʉnʉkeyri nare'? ¡Nʉnzey a'mia ni nʉkʉyʉkweyri zanu'nare!,Así que el faraón llamó a Abrán y le dijo:—¿Qué me has hecho? ¿Por qué no me dijiste que era tu mujer?
Ey ʉwasindi ikʉri arunhá wina'rizanisiri: —“¿Emari inʉ ga'kʉnamʉ name'ri? Ɉumamʉ kʉnari tá kinki anugwe du nanu' neyka ɉinari mʉnʉ' zori zʉn kʉye' kinkiri ayey zʉndi riniko” winʉnkéy gunti i'ngwi i'ngwi ey winʉnkʉyʉn rinu'na.,"Jesús lo increpó, diciéndole:—¡Cállate y sal de él!Y el demonio, tirándolo al suelo delante de todos, salió de él sin hacerle ningún daño."
Awi asay yow kʉchunháye' nʉngwari Pabluri biwkʉnʉ cho'si keywʉ pinnasin Niwipaw gwamʉ ʉnka'sisana.,"Cuando Pablo terminó de hablar, se puso de rodillas, junto con todos los demás, y oró."
"Iwa, akakʉ azaku, kwa agʉmʉsinʉ, abu'gʉmʉ zʉn, nʉn gwasi umʉn aguzanʉndi, nʉkʉriwiya neki nanu'ri na'nʉnno.","El que quiera a su padre o a su madre más que a mí, no es digno de mí. El que quiera a su hijo o a su hija más que a mí, no es digno de mí."
"akakʉse'ri azi za'kinu'nʉndi a'zʉnari nʉnno izari gunʉsin amasay a'zasikumaye'ri,","pero la madre dijo:—No, su nombre ha de ser Juan."
ikʉnha'se'ri azi kʉyʉkwa ni neki wina'rizanu' rinʉnna.Kʉsá anisi zeywamʉ ʉnkumʉngwa'ba gunʉ ʉnka'kumana ɉina,A esto no pudieron contestar nada.Lección de buen comportamiento
"Ey ʉweri yow azikí miwin awa uweri na'zʉnnʉndi miwin awa awninza'nare uye'ki mi kakʉ zʉ Pawri seia nʉmasayri Jakobu a'dari neki amasay nánʉkwa nʉkeynare,",Pero ni siquiera me dejaste besar a mis hijas y a mis nietos. ¡Te has portado como un insensato!
"Ey ʉweri tá kinkiri i'ngwí miwi emi aníkwʉn nuga wichu'gwi, ikʉ zʉ Gʉmʉsinʉ warinzanʉri chwizari re'gukʉn kinkumʉya achwa a'wnʉnniko” winʉkʉyana.",Les aseguro a ustedes que algunos de los que están aquí no morirán sin antes haber visto al Hijo del hombre llegar como Rey.
"kagumu kumapinretanase resana íkuzey neyka, kagumu kumapinretanase resana umún awutari zari iminaki nugasin,-jwa unkasi rimasáy zweingwasi, gwamu gugase eymí ni yungwa ni.","artículo transitorio 56. mientras se expide la ley a que se refiere el artículo 329, el gobierno podrá dictar las normas fiscales necesarias y las demás relativas al funcionamiento de los territorios indígenas y su coordinación con las demás entidades territoriales."
"Uye' nʉnkʉri peykʉ pari i'ngwi igera zo'ró nuga keywʉ chuye'ri ey mʉga'me ki ey kao a'zari kʉzorie'ri, ʉya mʉga ɉwín zanu' gun nare'ri inʉ neki ichunku' nariri azachʉ zʉn chʉkirú kʉzʉnna.",Entonces Jesús exclamó de forma que sus discípulos lo oyeran:—¡Que nunca jamás coma nadie fruto de ti!Los comerciantes expulsados del Templo
(Ʉwe'ki ʉntʉnhʉn nusi ɉwí ipʉnnasindi ka'gʉmʉ ʉnkisari nʉnna'ba kingwi tʉkindi aya'ba kingwi tite anʉkʉwa'ri sakuku chussi wa'nanari yow ʉnwiriri gasiro a'wa'na a'wnare.,"Pero después, con el producto de su delito, compró un campo, se tiró de cabeza desde lo alto y reventó por medio, desparramándose todas sus entrañas."
"José awiri Mariasindi Niwipawse' leyse' ʉnyay yow ʉnwinʉnchunha uye'ri i'mʉnʉ eygwi, Galilea meyna apowru Nasaré ʉndizoya una.","Después de haber cumplido todos los preceptos de la ley del Señor, se volvieron a Galilea, a su pueblo, Nazaret."
Ʉwame'gwi Pabluri nari Bernawerisindi jarin winʉkey kʉta ka'pʉrʉ winʉnsinha sinha rinisif nʉngwari Ikoniw ʉndizoya una.,"Estos, a su vez, sacudieron contra ellos el polvo de sus pies en señal de protesta y emprendieron la marcha hacia Iconio,"
"Bema neki inʉ mʉ kʉgosi ingʉ peykʉ zanʉkin kuzweykwa mikey mika'gwasinige'ri, eygwi ásʉkin kuzoyan zʉndi a'wnʉko.","Y al que quiera pleitear contigo para quitarte la túnica, cédele el manto."
"“Yow inʉ arʉnʉka'min nʉwe'ri inʉri mazey neykari mika'chono, ʉweri emi misinamʉ ɉina nʉsinamʉ ɉina rinuga bukʉna, sa'ri awkinanʉko, eyma nʉngwari kʉzʉn ʉwin riyʉngwasiri,","Así que Jacob se enojó con Labán y le recriminó todo indignado:—¿Qué delito, qué falta he cometido para que me persigas así?"
