arh,esp
"a'zunukin unkuriwí zweykwa, riwí zweykwa, izatasi zweykwa, awiuya umún a'zuna a'z unukin awiukwa, kuma'pinre'tanase' ikwey, chwi zoya ni.","el estado garantiza las libertades de enseñanza, aprendizaje, investigación y cátedra."
"bemase' neki ugawiungwa cho'sukwéy kununa ni. uya chó'kumey azweingwa, uzori awungwa, gwamu gugase'ri eyméy nanungwa gwasiza ni.",los particulares podrán fundar establecimientos educativos. la ley establecerá las condiciones para su creación y gestión. la comunidad educativa participará en la dirección de las instituciones de educación.
"agawí zoya sí, chwi winzorizunari, bisinun #yazey rigagúkuyun kutwinusi zweingwa ni.",la enseñanza estará a cargo de personas de reconocida idoneidad ética y pedagógica. la ley garantiza la profesionalización y dignificación de la actividad docente.
"rigawí azweingwa zakachosuyari, du aruñuya ná izari, awí awízuna uzoyamu #gúnk wuya j wakumey, nanuyeykase uzoriza ni.",los padres de familia tendrán derecho de escoger el tipo de educación para sus hijos menores. en los establecimientos del estado ninguna persona podrá ser obligada a recibir educación religiosa.
"anuwí zoyari #yazey neyka ingumún akussi jwakumukwéy neyka, bunachundi diploma awga, uya",los integrantes de los grupos étnicos tendrán derecho a una formación que respete y desarrolle su identidad cultural.
"kuretasi, awiri eyma nikámuri pinnase chow achwi, uya gun na no izari zweingwasi gwamu gugaseri uyéy regawi, ikwey, chwi zweingwa ni.","la erradicación del analfabetismo y la educación de personas con limitaciones físicas o mentales, o con capacidades excepcionales, son obligaciones especiales del estado."
"gumusinu zupáw nanuyeykaseri awute azuna neykazey ugawí zweingwa, inu-juna nukugawiundi awunnigeri unkugukukwéy kununa ni.","resúmen de los artículos 86, 87, 88 redactado por los abogados asesores de la traducción"
"gumusinu agawiuyaba kumapinretanazey nanun nuga, bemase neki inu sí ta ni azuna ""ema uzori"" kuyukwey kau na ni.","estos textos en letra itálica no son el texto mismo de la constitución, sino resúmenes elaborados, para facilitar la comprensión de unos artículos muy técnicos"
"iku kwuyáy ugawí azweingwa, winnenanuyáy chow unkachwi, gakunamu kawunkasi zweykwa enanuyáy kunariza ni.","la constitución colombiana nos dice cuales son nuestros derechos y la manera de proteger y exigir su cumplimiento. algunos de los derechos son considerados fundamentales como el derecho a la vida, la libertad personal, el buen nombre y otros mencionados en los artículos del 11 al 41 de la constitución nacional."
"emi akwey zoyeyka, yow, paperi asamu yamu awiukwa, ingwiri gugín (guchu) unnuku name, kwa gugín arunaku name du azanasin dikin riwiukwéy kunanu neyka, awiri umún munú kuwari agunchori zoya, winazunakwuyukin riwí zweykwa, kumapinretanaseri uyéy regawi, umún azi no uwari chwi uzoriza ni.",para hacer efectiva la protección de estos derechos existen unos mecanismos que podemos utilizar todos los ciudadanos directamente sin necesidad de recurrir a los servicios de un abogado.
"gumusinu agawiuyaba kumapinretanazey neyka. uyari, arekwera, ""bachillerato"", ...; zuguró akwey zoyeykase kamukanungwa nari kumapinretanase chokumana ey awga ni. bunachundi ""establecimiento educativo oficial"" aya ni. ingwi eygwi neykari ""establecimiento educativo privado"" awgari, ingwisekin áykunu chokumana ey awga ni.",estos mecanismos se llaman acciones y se pueden utilizar cuando exista una amenaza de violación de los derechos o cuando efectivamente se hayan violado en perjuicio de las personas o las comunidades. por medio de ellas se puede acudir ante los jueces para solicitar proteccción.
3. tanu mezari kwey awkwa neyka enanuyáy íkwuya,"entre las principales acciones tenemos las siguientes: acción de tutela, acción pública y acción popular. - acción de tutela. esta acción la regula el artículo 86 de la constitución nacional. toda persona o comunidad que se vea amenazada por un mal que no tenga reparación o que no disponga de otro medio de defensa, puede pedir a cualquier juez que le protejan de la amenaza o violación de sus derechos fundamentales."
"(ema gakunamu neykari, gakunamu abunna zukutuse anikwáy kawi neki yu na ni. gwamu guga sí riwiana niwingunámusi zoyana-jinase, gakunamu g.i.j.z. 86-se, 87-se awiri 88-se anikwuya, gakunamu niwikamukanukwéy nánuya agagusi, umún mikuwánukwey regawi diwún kawi akumana, ema nanun nuga ni.)","quien interpone la acción de tutela puede ser cualquier persona, menor de edad, indocumentado o analfabeta. puede hacerse en forma oral o escrita, pero presentada por el afectado."
"gakunamu abunna zukutu niwi ka-jomu riwun zanu, bin nánukin enanuyáy niwikunari zoríkura, eyméy kawi únkukwey, uyéy unchuñakumungwa eyméy awi sísukwey, anikwuya ni.","en la narración oral o escrita se debe incluir además de la descripción de los hechos, el nombre y domicilio del autor de la violación del derecho fundamental, y el nombre y domicilio del solicitante."
"enanuyáy ingwiri, umún mikujunukwéy nánuya ey na nunno: kwey awkweyka narizáy, menanuyukin kwey, uya du nari kwuyun izari, asayungwa achwi zi azu nari, úkisi au nari; akingwi nari eygwi nanuyari, g.i.j.z. 11-se pari 41 síkukin anikwuya, ey awgin.",el juez ante quien se interponga la acción de tutela tiene un plazo límite de diez (10) dias para resolver la reclamación.
"enanuyáy umún mikujunukwéy nánuya, uyéy kinki ikwey zweykwa, eyméy kawi unkukwéy nariza ni yeyka, gakunamu kwuya ni. bema neki, gwamu guga sí riwiana (abogado) kujunu nari, ey yukwéy winukunariza ni.",- acción pública. esta acción la regula el artículo 87 de la constitución nacional. cualquier persona puede acudir ante un juez para solicitar que se cumpla una ley o una orden de otra autoridad pública.
"gakunamu, eyméy kawi enanuyáy únkukwey nariza ni yeyka, bunachu rigundi ""acción judicial"" aya ni. enanuyáy niwikunari zoríkura diwún regawi ingwi kwa remasi neyka, ingwise chuwí akusungwa, kwa chuwí akusa únige, ema gakunamu unkam ukuñasukwéy nariza ni. eymi kuchwun nusi, atuñuyeykazey- nari- gwamu guga siku miñakwungwa neyka unkusisun zweykwey nariza ni.",- acciones populares. estas acciones las regula el arttículo 88 de la constitución nacional.
"enanuyáy, eyméy kawi únkukwey nariza ni yeyka, gakunamu umún mikujunukwéy neyka ema-juna na ni: michwi enanuyáy winíkwuya (acción de tutela), gwamu guga yáy unchunungwasi sakuku kagwásuya (acción pública), remasi neykazey nari nanuyáy winíkwuya (acción popular). atunuyeykazey- nari- gwamu- guga, bunachundi ""juez"" aya ni.","las acciones populares sirven para proteger derechos e intereses colectivos relacionados con los bienes de uso público, el espacio, el ambiente, la seguridad y la salubridad públicas y otros que contemplan nuestra constitución y la ley."
1. michwi enanuyáy winíkwuya. eymari g.i.j.z. 86-se gakunamu abunna zukutuse anikwuya ni.,"cuando se causen daños a una comunidad o un grupo de personas por violación de estos derechos, cualquier persona puede reclamar ante los jueces en nombre de todas, la reparación del daño."
koronbia re'kumana'ba zanu nánuya neykari:,son nacionales colombianos:
"2c. iku kagumu rekumanaba kwuya-jinari, gwamu ya unchunuya yamun zanu neykasin rigunsi, gunamu yamun kwakumana, emun-jwakumukwéy gwi nánuya ni.",estos puntos suspensivos están para representar partes del artículo que no se han traducido o por ser muy técnicas o por no tener importancia directa para las comunidades 2. por adopción:
"5. niwi ka jomu riwun, diwún diwún aséykumey, akwey, zoya sí","c) los miembros de pueblos indígenas que comparten territorios fronterizos, con aplicación del principio de reciprocidad según tratados públicos."
"kuma'pinre'tanase'ri, koronbiase' diwún diwún winnenanwyáy ákwuya, ey uwa ná a'zari íkwuya ni.",el estado reconoce y protege la diversidad étnica y cultural de la nación colombiana.
"kuma'pinre'tana neykase'ri akwey zoyeykasin diwún diwún kunsamu winukunanuyáy, eytiwu pinnazey nari kwey zoya, ikwey chwi zweykwa winukawa ni.",es obligación del estado y de las personas proteger las riquezas culturales y naturales de la nación.
koronbiase' ga'kunamu pinnase' re'nokukwéy neykari kasteyano na ni. ikun aseykumuya diwún diwún winnenanuyáy kwey zoya'bari ga'kunamu akingwi a'zuna,el castellano es el idioma oficial de colombia. las lenguas y dialectos de los grupos étnicos son también oficiales en sus territorios. la enseñanza que se imparta en las comunidades con tradiciones lingüísticas propias será bilingüe.
"inu- kwey- zoya- pinnase'- ka'mukánuya, eytiwu- ikwey- ka'gumu- re'kumana, ka'gumu áykunu diwún diwún winnenanuyáy akwey zoyeykazey, ka'gumu- íkuzey re'kumanáy, ínuki kwana kwa ukumana birin zanu pinnazey nari eyki chuzánuya, awiri akingwi nari eygwi nanuyari gwamu gugase' re'gusi zoyeykasin, yow; wésukwey, itá'sukwey, kwa áykunu paperi a'chunukwey, diwún re'gow awkwey na' neyka; jummi chuka a'gusiza, na' neyka gunti na ni.","los bienes de uso público, los parques naturales, las tierras comunales de grupos étnicos, las tierras de resguardos, el patrimonio arqueológico de la nación y los demás bienes que determine la ley, son inalienables, imprescriptibles e inembargables."
"kuma'pinre'tanase'ri, ínuki kwey, úkumey zoya, winnenanuyáy pinnazey nánuya ikwey zoya ni. inuki kwey birin zanu chuzuna, ajwa pinnazey nánuya chuzanuyeykari, uya ni, wya jinazey ni pinzuneku izanuyari, wésukwey, untá'sukwey, jummi chuk a ungúkukwey, diwún re'gow awkwey, nanu' gunti na ni. i'ngwi juna pinnazey neyka, i'ngwise' apáw kuni'na nunige'ri, gwamu gugase'ri imunu eygwi ungukukwari re'gusi zoriza ni. inuki birin zanu kwey zoya'ba, iku kwanige'ri, diwún kawi rigagusi winnenanuyaí nari awungwa ni.","el patrimonio cultural de la nación está bajo la protección del estado. el patrimonio arqueológico y otros bienes culturales que conforman la identidad nacional, pertenecen a la nación y son inalienables, inembargables e imprescriptibles. la ley establecerá los mecanismos para readquirirlos cuando se encuentren en manos de particulares y reglamentará los derechos especiales que pudieran tener los grupos étnicos asentados en territorios de riqueza arqueológica. artículo 70."
"inuki- kwey -birin zanu -chuzuna. bunachundi ""patrimonio arqueológico"" aya ni. eymari: jweru, símunu, oro, wesu, ... biga-juna emi kwey zoyana nánuya neyka zun ey zakachókumun nuga ni. eymari, remasi neykazey nánuya ni; eu uwame ingwi-juna ingwisekin apaw anukunika una nanuyari, gwamu gugaseri imunu eygwi undemisa awungwari, regusi zweingwa ni.","la cultura en sus diversas manifestaciones es fundamento de la nacionalidad. el estado reconoce la igualdad y dignidad de todas las que conviven en el país. el estado promoverá la investigación, la ciencia, el desarrollo y la difusión de los valores culturales de la nación."
"umunte a'zuna jwa'kumukwéy neyka kunanuyari, wiñuzori awungwa neyka, uya zakunka'cho'si, ga'kunamu kaw unka'si, sakuku winnunnugweri zoya a'gúkukwa, manunka a'chónukwa, nanuyaí uzoyo riwari se unkunánukwa, winnenan#yáy uya'ba kutwinusi zweykwéy kunánuya ni. ema #yéy unchuna awkweykari, emakin juna uzweykwey kununa","todo ciudadano tiene derecho a participar en la conformación, ejercicio y control del poder político. para hacer efectivo este derecho puede: 1. elegir y ser elegido. 2. tomar parte en elecciones, plebiscitos, referendos, consultas populares y otras formas de participación democrática."
"ni: 1. sakuku aguka, minagaguka. 2. sakuku riñagagusi awungwa, gakunamu uzori ukumungwa, azi izano remasi neykase rezasikumuya (plebiscito), gakunamu uzwein núkuya, sakuku -jinase reriguna kwa izano í zasísuya (referendo), sakuku achona ajúnuya inu sí zanu, remasi nunnigeri, eyma kinki ni izanungwa neyka rezasikumuya (consulta popular), ema zana eygwi nanuyeykari, rigagukuyaba kutwinusi zweykwa.","3. constituir partidos, movimientos y agrupaciones políticas sin limitación alguna: formar parte de ellos libremente y difundir sus ideas y programas."
"3. gakunamu uzori ukumungwa unkunchosi zweingwasi, umún remasi neyka rinunnisi zoya (partido político: liberal, conservador, comunista, etc.), ingu zuguró neyka winunkwey zweingwasi gakunamu uzori ukumungwa unkunchosi zoya (movimiento político), awiri rinunnisi, rimasáy, gakunamu uzori ukumungwa unkunchosi zoya (agrupación política), wyéy unpesi uzori awkweykari, uyárigun kutwíkumey, arunakumuya jwasungwasi, wazori awungweyka zakachosi, menanuyukin nari uzweykwa.","4. revocar el mandato de los elegidos en los casos y en la forma que establecen la constitución y la ley. 5. tener iniciativa en las corporaciones públicas. 6. interponer acciones públicas en defensa de la constitución y de la ley. 7. acceder al desempeño de funciones y cargos públicos, salvo los colombianos, por nacimiento o por adopción, que tengan doble nacionalidad. la ley reglamentará esta excepción y determinará los casos a los cuales ha de aplicarse."
"4. sakuku agagusi chókumey zoyeyka, gakunamu abunna zukútuse gwamu gugasin anikwuyukin uzori, akingwi nari, du zwei nunnigeri nanu nunimingwa ni kuyukwasi regúkukwa.",las autoridades garantizarán la adecuada y efectiva participación de la mujer en los niveles decisorios de la administración pública.
"gwamu guga guwa umún a'zuna zoyari, inu sí zanu ne nanunki, sumu uya'ba gunti riña'kumana, pinnazey, gunamu i'ngwi sientu agagusi cho'kumuya ni.",el senado de la república estará integrado por cien miembros elegidos en circunscripción nacional.
"gwamu guga guwa umún azuna kingwi, íkuzey riñakumana pinnazey gunamu mowga agagusi chokumuya ni.",habrá un número adicional de dos senadores elegidos en circunscripción nacional especial por comunidades indígenas.
"umún azuna colombiase jwakumukwéy neyka kunánuya, bunachundi ""ciudadano"" awga, ajwun zoyana, kwa kwuya nanunki, gwamu guga guwa umún azuna agagunigeri ""voto"" nikukwéy kununa ni.",los ciudadanos colombianos que se encuentren o residan en el exterior podrán sufragar en las elecciones para senado de la república.
"gwamu guga guwa umún azuna, íkuzey neyka agagusi chokumuyari, remasi voto anina rebakumuya kuchwun nusi agagúkuya ni.",la circunscripción especial para la elección de senadores por las comunidades indígenas se regirá por el sistema de cuociente electoral.
"iku remasi kwey zoya, inu sí zanu sakuku nisi zoyeyka, gwame guga gáwuya umún azuna sí kutwíkumey azweingwari, sakuku kwey zoyaba, remasi neyka kamukari zoyana, kwa sakuku nanu ne nanunki remasi neykazey zagunámusi zoyana, achoriza ni.","los representantes de las comunidades indígenas que aspiren a integrar el senado de la república, deberán haber ejercido un cargo de autoridad tradicional en su respectiva comunidad o haber sido líder de una organización indígena, calidad que se acreditará mediante certificado de la respectiva organización, refrendado por el ministro de gobierno."
