way,esp
Arütkaashii na nikirajüinkana Jesús nünainmüin sünain namüin nümüin sujuuna tü wayuukolüirua:—¿Pütüjaa aa'ut sünain mojushiin namüin na fariseokana tü püküjüitpakat namüin? —namakalaka nümüin.,Entonces los discípulos se acercaron Jesús y le preguntaron:—¿Sabes que los fariseos se han sentido ofendidos al oírte?
Alanaashi etkai nüpüleerua püliikukai.,El perro se le adelantó bruscamente al burro.
ekaa,comer
"Tawalayuwaa, jia aishiikana tapüla, saa'u jüchiajaanüin tatüma noulia na ayouktakana nünüiki Maleiwa, na ekirajüliikana sünain alawaa, jalia jia suulia kapülajüin jaa'in nanüiki. Müleka jüshatüle nakuaippa, amalajaajeerü tü jünoulakat.","Están, pues, advertidos, mis queridos. Monten guardia, para que no los seduzca el error de los libertinos ni se desmorone la firmeza que ahora tienen."
Masüinsalü Noora tü saruweesa p üya’lajakalü .,Nora no se bebió la cerveza que compraste.
"—Nia chi amüliajakai chi wayuukai —nümakalaka nümüin Jesús.—Pu'una paa'inraiwa eekai müin aka tia —nümakalaka Jesús nümüin.Jesús, wanaa sümaa shi'iyouin Marta je María",El maestro de la ley contestó:—El que tuvo compasión de él.Y Jesús le replicó:—Pues ve y haz tú lo mismo.Jesús visita Marta y María
"Müleka kapürale jaa'in tanüiki, anasü jülüjüle jaa'in tü nümakat joolu'u chi Naa'inkai Maleiwa jümüin jia anoujashiikana sulu'u tü outkajaaleekalüirua süpüshua.Tü karaloukta sümüinjatkat tü anoujasükalüirua chakat Filadelfia","Quien tenga oídos, preste atención a lo que el Espíritu dice a las iglesias.A la iglesia de Filadelfia: ¡Conserva lo que tienes!"
"Nükajee Cristo, tountüin talatirüin süpüshua tü o'ttaakat tamüin, süka naapeerüin waneepia tamüin sütsüin taa'in.","Puedo salir airoso de toda suerte de pruebas, porque Cristo me da las fuerzas."
"Shiimüin sünain walaain chi wayuu eekai ni'yataain. We'rüin tüü sainküin mmakat maa'ulu yaa, otta sulu'u tü nüshajakat Moisés.","Pero no quisiera alegar razones puramente humanas. Es la ley quien lo dice,"
Nnojotsü atüjain wayuu süpüshua eiyajaa wayuu. Nnojotsü atüjain wayuu süpüshua a'waajaa chi Maleiwakai süka tü pütchi me'raajuukat sütüma wayuu. Nnojotsü atüjain wayuu süpüshua ayaawataa tia pütchikat.,¿Tienen todos el poder de sanar enfermedades? ¿Hablan todos un lenguaje misterioso o son capaces de interpretarlo?
"Saa'u meenain aka naya saa'in nakuaippa na aapieekanairua chakana nüma'ana Maleiwa sümaa nnojoliin ouktüin naya, nnojoleena ka'wayuusein, nnojoleena kachooin. Nüchooin Maleiwa naya saa'u naso'iraainapain aa'in süchikijee ouktaa.","como tampoco tendrán nada que ver con la muerte, porque serán como ángeles; serán hijos de Dios, porque habrán resucitado."
"‘Nnojo, nnojoleechi taya a'yataain sulu'u tü pa'apainsekat’ nümakalaka chi emülieekai nümüin chi nüshikai. Otta müshia süchikijee, ee'iranajaasü naa'in je nu'unakalaka ni'yataain.",El hijo contestó: «No quiero ir». Pero más tarde cambió de idea y fue.
"Otta müsia tü anua kalu'ukot na nikirajüinkana, wattasü shia suulia tü mmakat. Je yala pasanain sünain tü palaakat, napanapajakalaka joo wane jouktai. Katsüinsü ma'i joo tü palaakat sütüma.","Entre tanto, la barca ya estaba muy lejos de tierra y las olas la azotaban con violencia, pues el viento les era contrario."
"Naya na nnojoliikana yarüttüin aa'in sütüma ama'üjawaa sümaa jieyuu. Wulesü naa'in, süka ichein naya waneepia nünain chi Anneetchonkai soo'opünaa tü alatakat namüin. Je saa'u taashiinapain naya nütüma Maleiwa sa'akajee wayuu, kee'ireesü naa'in süpüshua tü nüchekakat napüleerua je tü nüchekakat chi Anneetchonkai napüleerua.","Estos son los que no se contaminaron con la idolatría manteniéndose vírgenes, los que forman el cortejo perenne del Cordero, los rescatados de entre la humanidad como primeros frutos para Dios y para el Cordero,"
"Nnojotsü kasain naatain alu'u naya nümüin Maleiwakai woulia. Uleitpa naa'inrua nütüma Maleiwakai suulia naainjala sükajee nanoula nünain, maa aka wayakana sükajee wanoula.",No ha hecho ninguna diferencia entre ellos y nosotros y ha purificado sus corazones por la fe.
"“Shiimüin tü tamakat jümüin: Chi eekai ni'itaain naa'in sünain anoujaa tanain, nuunteerü naa'inrüin kasa anasü makat aka saa'in tü taa'inrapü'ükat ju'upala. Je tü naa'inreetkat, alana'aleejeeria sünain anain ma'i suuliale'eya tü taa'inrapü'ükat, süka to'unüinjachin eemüin chi Tashikai.","Les aseguro que el que crea en mí hará también lo que yo hago, e incluso cosas mayores. Porque yo me voy al Padre"
"Je Festo, eeshi nia yala Jerusalén süpüla mekiisat ka'i eera otta poloo ka'i shiale. Je süchikijee, o'unüshi nüchukua'a Cesareamüin. Je watta'amüin, aikkalaashi nia süpüla akumajaa sükuaippa wayuu. Je nuluwataakalaka sünain nüntinnajachin Pablo nümülatu'umüin.",Festo pasó ocho o diez días entre ellos y después regresó Cesarea. Al día siguiente ocupó su puesto en el tribunal y ordenó que hicieran comparecer Pablo.
"Nümakalaka joo Pedro ni'ipajee:—Ja'itakaje'e ouktajachin taya pümaa, nnojoireeja'a süpüla taattajaainjachin paa'u —nümakalaka.Je mayaa müsü joo nanüiki na waneeiruaya nikirajüinkana.Aashajaashi Jesús nümaa chi Nüshikai","Pedro insistió, asegurando:—¡Yo no te negaré, aunque tenga que morir contigo!Y lo mismo decían todos los demás.Oración de Jesús en Getsemaní"
Müliasü ma'i naa'in wanaa sümaa nu'kchichijaain sünain nujutuupü'üin mmolu'u sütüma. Komokoinshi naanükülu'u oo'ulaka kepishanasü nai sümaa ichein ma'i nia sütüma. Tachuntayaainje'e namüin na pikirajüinkana shii'iree nayu'leein tü yolujaakat nuulia. Isasü nachiki —nümakalaka chi wayuukai nümüin Jesús.,"Cuando menos se espera, se apodera de él y lo derriba al suelo, haciéndole arrojar espuma por la boca y rechinar los dientes hasta que se queda rígido. Pedí a tus discípulos que lo expulsaran, pero no lo han conseguido."
"Shia tü nüshajakat achiki sulu'u tü nükaralouktasekat süpüshua. Eesü pütchi eekai kapüleein sulu'u. Je na wayuukana eekai matüjain, eekai nnojolüin lotüin anüiki, mojusü süküjia natüma tü nüshajakat Pablo. Je mojusü süküjia natüma süpüshua tü ashajuushikat sulu'u tü nüchikimaajatkat chi Maleiwakai. Shiimüin sünain naja'ttinneenain maalü süsalajee tia nütüma Maleiwa.","Lo repite en todas las cartas en que trata estos temas y en las que hay algunas cosas difíciles de entender, que los ignorantes y poco formados en la fe interpretan torcidamente —como hacen con otros pasajes de las Escrituras—, buscándose con ello su propia ruina.Conclusión"
"Ko'u müshiija na wayuukana. Otta Jesús, nüchiajaakalaka naya sünain nümüin namüin:—Nnojo jüküjain jüchiki sümüin wayuu sünain jiiyajünüinapain tatüma —nümakalaka.",Se les abrieron al punto los ojos y Jesús les ordenó:—Procuren que nadie lo sepa.
Te'raajüin nia süka chajeejachin taya nüma'anajee je süka nuluwanaajalain taya —nümakalaka Jesús sümüin tü wayuukolüirua.,"Yo sí lo conozco, porque de él vengo y es él quien me ha enviado."
"Su'wayuuseshii napüshua na akaratshishiikana kataiwa'aya so'u. Wasakiree amüinchi joo pia soo'opünaa tia: So'u tü ka'ikat suso'iraainjateetkat o'u saa'in wayuu paajüin, ¿jaraleechi ka'wayuuseka tü wayuu ouktama'akat? —namakalaka na saduceokana nümüin Jesús.","Así pues, en la resurrección, cuando todos resuciten, ¿de cuál de ellos será esposa, si los siete estuvieron casados con ella?"
"Nümakalaka Jesús sümüin:—Nii waa'iraa, anaitpa pia süka pünoujain tanain. Anasü pu'unüle sünain anain paa'in.","Jesús le dijo:—Hija, tu fe te ha sanado. Vete en paz."
"Mayaainje manoujain wainma wayuu nünain Jesús, eesü wainma na'akajee na laülaayuu judíokana anoujain nünain. Shiasa süka mmolüin naya neema na fariseokana suulia ajuittinnaa sulu'ujee tü ekirajüleekat, nounjulajakalaka nachiki sünain nanoujain nünain Jesús,","A pesar de todo, fueron muchos, incluso entre los jefes judíos, los que creyeron en Jesús. Pero no se atrevían a manifestarlo públicamente, porque temían que los fariseos los expulsaran de la sinagoga."
"Nümakalaka Jesús namüin:—Tamüshii paala jia: Müinka nüntüle wane nünüikimaajachi Maleiwa nuumainpa'amüin, mojuteechi nia sütüma tü wayuukolüirua je sütüma tü nüpüshikalüirua —müshi namüin süka mojutüin nia natüma.","Por eso les dijo:—Solo en su propia tierra, en su propia casa y entre sus familiares menosprecian a un profeta."
Nümakalaka Jesús namüin na oikkaashiikana wuchii toomasü: “Jujuittira tü wuchiikalüirua yaajee yaa. Nnojotsü oikkaaleein nipia chi Tashikai jüpüla”.,Y a los vendedores de palomas les dijo:—Quiten eso de ahí. No conviertan en un mercado la casa de mi Padre.
Nikirajakalaka Jesús joolu'u süka sukuaippa tü kasa e'nnakat sainküin mma sünain jamüinjatüin nukuaippa nüntapeena sünain nümüin: “¿Jameechi wane achepchiee eekai kekiin ma'i sünain tütüin ma'i sünain tü aluwataanakat anain nia? E'itaaneechi nia sünain nekiipü'üin na waneeirua süpüla ekiraa naya.,Pórtense como el criado fiel e inteligente a quien su amo pone al frente de la servidumbre para que les tenga la comida dispuesta a su hora.
"sünain nümüin namüin:—Aashin jüntirüin chi wayuukai tamüin, sünain nikirajüin tü wayuukolüirua süpüla kanainjachin saa'in César jaajüin. Saa'in tamüin, süchikijee tasakirüin nia ju'upala, nnojotsü tantüin anain tü naainjala jüküjakat achiki tamüin.",y les dijo:—Ustedes me han traído a este hombre diciendo que está alterando el orden público; pero yo lo he interrogado delante de ustedes y no he encontrado en él ningún crimen de los que lo acusan.
Tü atchinjirawaakalü wanee shaitaa.,La lucha (= el luchar) es un juego (= jugar).
"Otta no'u, müsü aka saa'in süchuwala siki. Je sünain nikii, eesü wainma kotse maa aka saa'in nakotse na sülaülakana mma. Je eesü wane anüliee ashajuushi nünain, me'raajuusat sütüma wayuu. Nia ne'e e'raajaka niakai nümüiwa.","Sus ojos son como llamas de fuego, múltiples diademas ciñen su cabeza y lleva un nombre escrito que solo él es capaz de descifrar."
"Akaajaa Satanás, müleka nujuittirüleje tü yolujaakalüirua sünain nütkaain sümaa, oo'ulaajeechi nia suulia aluwatawaa.","Si Satanás expulsa Satanás y actúa, por tanto, contra sí mismo, ¿cómo podrá mantener su poder?"
"Nnojotsü sükajeein tia. Kaainjalasü wayuu süpüshua. Tamüshii paala jia: Müleka nnojorule jiyaawajaain suulia jaainjala, amülouleenia ne'e jia waneepia maa aka amüloulin na wayuukana.","Pues yo les digo que no. Y añadiré que, si no se convierten, todos ustedes perecerán igualmente."
waüwaülüü,estar tendidos
"Eeshii wane juwalayuu eekai mee'erapalain su'upala wayuu sümaa ne'rüin müliaa sütüma wayuu. Otta jia eekana nnojolüin ne'rüin müliaa, jümüliajüin ma'i naya.",Unos fueron públicamente escarnecidos y sometidos a tormentos; otros de ustedes se hicieron solidarios con los que así eran maltratados.
"Je napüshua'a na nünüikimaajanakana Maleiwakai, naküja achikichi paala Jesúskai chii, sünain moteerüin naa'in chi Maleiwakai nükajee, naainjala chira eekai nünoujain nünain”.Chi Naa'inkai Maleiwa, antüshi sulu'umüin naa'in na gentilekanaya","Y los profetas, por su parte, testifican unánimemente que todo el que crea en él alcanzará, por su medio, el perdón de los pecados.También los no judíos reciben el Espíritu Santo"
"Jemeyuleerü shia nümaa wane jo'uu toolo je pi'itaajeerü nünülia chi jo'uukai Jesúsüin süka niainjachin o'tte'erüin tü nüpüshikalüirua suulia saainjala”, nümakalaka chi aapieekai nümüin José.","Y cuando dé a luz a su hijo, tú le pondrás por nombre Jesús, porque él salvará a su pueblo de sus pecados."
"Otta Zacarías sümaa tü nu'wayuusekat, anashii naya no'ulu'u Maleiwa sümaa lotüin nakuaippa nu'upala süka naa'inrüin waneepia süpüshua tü nuluwataakat anain.","Ambos esposos eran rectos delante de Dios, intachables en el cumplimiento de todos los mandatos y disposiciones del Señor."
"Cho'ujaale pümüin soo'omüin asalaa, peenajeechi taya, te'ikajaajeerü pipialu'umüin.","Si necesitas más carne, me llamas y te la llevo a tu casa."
"Je Pablo, chashi okotchojüin wunu'u jutsü je nujunakalaka shia so'umüin tü sikikat. Shiasa'a yalejee sünainjee tü wunu'u nükotchojonoinkat, suju'iraakalaka wane wüi ouktasiro'ut süpüleerua saa'ayula tü sikikat sünain sükacheraain sünain tü najapükat.","Pablo había recogido también una brazada de leña; al arrojarla a la hoguera, una víbora, huyendo de las llamas, hizo presa en su mano."
Eirakaa müshi'iya joo naya sünain nnojoliinapain ne'rüin na piamashii nünüikimaajanakana Maleiwa. Nia'ala Jesús nümüiwa ne'raka.,En aquel instante miraron a su alrededor y ya no vieron a nadie sino únicamente Jesús solo con ellos.
"Wekirajaain tü anain so ꞋukaꞋi tü shii Ꞌirainkaa wuommain, otta aküjalaakaa tü shiimainkat, müsia achuntaa saa Ꞌu wuommain .","Hoy vamos a aprendernos el himno nacional, la oración patria y el juramento a la bandera."
"Je yala sulu'u tü pueulokat, nnojotsü kasain nülerajüin Maleiwa.Tü eekat sulu'u tü pueulokat, shia niinase chi Maleiwakai oo'ulaka chi Anneetchonkai, eere na'waajünüin natüma na anoujashiikana,","Allí no habrá ya nada maldito. Será la ciudad del trono de Dios y del Cordero, donde sus servidores le rendirán culto,"
"Anoujashii jia sünain waneeshin chi Maleiwakai. Shiimüin sünain waneeshin nia. Otta müsia tü yolujaakalüirua, nanouja anainrü tia'aya, je mmotshii naya neema Maleiwaya. ¿O'tte'enneena na yolujaakana sünainjee tia jaajüin?",¿Tú crees que hay un único Dios? De acuerdo; también los demonios creen y se estremecen de pavor.
"Amülouleena naya sünain nakatannüin nuulia Maleiwa. Shia jülüjaka ne'e naa'in tü neküinjatkat sümüiwa, shia na'waataaka alu'u tü kasa japüikat atüma wayuu, shia kamaaka naa'in waneepia tü kasa yaakat saa'u mmakat.","Su paradero es la perdición; su dios, el vientre; su orgullo, aquello que debería avergonzarlos; su pensamiento, las cosas terrenas."
¿Kasapülajatü tü püsakirakaa anain?,¿Y esa encuesta de qué se trata?
"Saa'u kee'ireein jaa'in aapünaa amüin atüjaa nütüma chi Naa'inkai Maleiwa, anakaja müleka shiale jücheküin tü jükaaliijiainjatkat na juwalayuukana sünain anoujaa.","Pues lo mismo ustedes: ya que tanto ambicionan los dones del Espíritu, procuren, al menos, poseer en abundancia los que contribuyan al provecho espiritual de la Iglesia."
"Tawalayuwaa, wanaa sümaa chajachin taya ja'aka, jo'uusü jaa'in sünain anoujaa nünain Cristo. Otta müsia joolu'u, ayatsia kee'ireein jaa'in tü kasa mojusü kee'ireekat naa'in na manoujainsaliikana. Je süka nnojoliin jüüjüüin jia nümüin chi Naa'inkai Maleiwa, nnojotsü jiyaawatüin aa'u tü tekirajakat anain.","Hermanos, no me fue posible entonces tratarlos como a personas animadas por el Espíritu; tuve que hacerlo como a personas inmaduras, como a cristianos en estado infantil."
"O'ttüshi Jesús sünain ekirajaa nüchikua sotpa'a tü palaakat. Shiasa süka wattain saalii tü wayuu okotchajaakalüirua nünainmüin, no'otookalaka sulu'u wane anua sünain nüikkalaain süpüla ekirajaa yalajee shirokujee tü palaakat.","De nuevo comenzó Jesús a enseñar a la orilla del lago. Y se le reunió tanta gente que decidió subir a una barca que estaba en el lago y sentarse en ella, mientras la gente permanecía junto al lago en tierra firme."
achajaapia müshii,cada quien busca
"Anakaja jiyaawatüle saa'u wane kasa: Waya anoujashiikana wapüshua, nüchooin ma'i waya Abraham, nnojotsü sünainjeejatüin nuu'uliwo'uin waya, shia sünainjee wanoujain nünain Maleiwa maa aka tü naa'inrakat paala Abraham.",Comprendan de una vez que la verdadera descendencia de Abrahán son los creyentes.
"Asouktüshi Juan namüin:—Chi wayuu eekai piamain nüshe'in, anasü müleka nüsülajüle waneesia nümüin wayuu eekai mashe'in. Je chi eekai keküin, anashi müleka nüsülajüle süpüshi tü niküinkat nümüin eekai meküin —nümakalaka.",Y él les contestaba:—El que tenga dos túnicas ceda una al que no tiene ninguna; el que tenga comida compártala con el que no tiene.
"nümakalaka Jesús namüin:—Je so'uweena tü ka'i jükachereechikat o'u taya iipünaa, tayakai chi Shipayakai Wayuu, jütüjaweechi aa'u taya sünain tayain tayakai chi taküjapü'ükai achiki je sümaa nnojolüin talaülaajain tamüiwa sünain aa'inraa tü kasa anasü taa'inrakat. Tü tamakat jümüin, shia tü pütchi naapajalakat tamüin chi Tashikai.","así que Jesús añadió:—Cuando ustedes levanten en alto al Hijo del hombre, entonces reconocerán que «yo soy» y que no hago nada por mi propia cuenta; lo que aprendí del Padre, eso enseño."
