arh,esp
"mʉray migʉnsá zʉn nánʉkwa, ey unige'ri Kakʉ warinzanʉ inʉ mʉray chuyase'ri makuruma me'we a'wnʉnniko”.Jesuri Niwipawsin rimasáyʉkwa sí ikʉ ʉwiana(Luk. :-)","Así tu buena obra quedará oculta y tu Padre, que ve en lo escondido, te recompensará. añaden: en público.Sobre la oración"
I'mʉnʉ keywʉ nʉngwari Jesuri á zʉn Niwipawsin rimasayʉn nu'nari kʉriwiya ɉinari asin gwi nʉnnari: —“¿Ikʉri nʉndi inʉ naní nʉnhawgari nó?” kʉriwiya ɉinari wina'zasisana.,"En una ocasión en que Jesús se había retirado para orar a solas, los discípulos fueron a reunirse con él. Jesús, entonces, les preguntó:—¿Quién dice la gente que soy yo?"
Ey awi Niwipawri ɉiwʉse' pari ana'nuga awʉnte' kawa gawiri pinna ɉuna ɉese kukwey nánʉya awi pinna ɉuna sisio warin durúnuya gowye'ri dukʉchʉ kawin a'zʉnna.,"los hizo para regir el día y la noche,para separar la luz de las tinieblas.Y vio Dios que esto era bueno."
"Ey uye'ki Pedruse'ri: —“Sakuku, masin kʉnse' zweykwa ne nʉkanki zóya zʉn a'wkinʉnnarwe, kwa masin wichʉkwa ne nʉkʉzʉnnige'ki wicha gwiri a'wkinʉnnarwe” key ie'ri.","Pedro le dijo:—¡Señor, estoy dispuesto a ir contigo a la cárcel e incluso a la muerte!"
"Pabluri Mileto nare'ri, Jesú tá wina'chwʉya ɉina zʉ sakuku umʉnte wina'zʉna ɉina Éfeso zanʉ winʉkʉkanʉn gwa'siri.","No obstante, desde Mileto Pablo mandó llamar a los dirigentes de la iglesia de Éfeso."
"Ie' nʉngwari, gʉmʉsinʉri Jesuse' kwanʉgayri, anugwe du nanu' neykari Jesú gun chuye'ri, gʉmʉsinʉri ɉuzu'se' tosʉn gwa'sanáɉuri ka' sikʉ wʉsi gunti burinʉn gwa'siri kʉkʉria bóchuru nenʉn witesʉn gwa'sana.","Se lo llevaron; y cuando el espíritu vio a Jesús, enseguida se puso a zarandear con violencia al muchacho, que cayó al suelo revolcándose y echando espuma por la boca."
"Jakoburi mi gʉmʉsinʉ José michwʉn na'na emi ni keykumaye'ri, ku'mʉ ʉnkʉsi amʉsesiri kʉmʉyʉn asa awi nʉngwa.","Cuando le avisaron a Jacob que su hijo venía a verlo, hizo un esfuerzo y se incorporó en la cama."
Inʉri mowga kwa máykʉnʉ nanzey nari ʉnha'ni'kumaki nuga'bari ikʉnha'sin nanʉnʉngwa gun neri” winʉkʉyana.,"Algo les digo también: si dos de ustedes se ponen de acuerdo, aquí en la tierra, para pedir cualquier cosa, mi Padre que está en el cielo se la concederá."
Eymí anawi Niwipawri yow inʉ ʉngawi ʉnchwʉn nuse'ri dukʉchʉ gunti kawin a'zari chwana. Ey anuye'ri twí ʉnzanisi bunsi ʉnchare'ri chinhwa ɉwía keywʉ ʉnzʉnna.,Y creó Dios al ser humano a su imagen;a imagen de Dios lo creó;hombre y mujer los creó.
"Ey uye' nʉngwari ari: —“Ɉwíri eygwi sakuse' trigu tina' ʉnnʉkipa ukumaki nuginna, ie'ri” ʉnkuya ɉinari chowchu keywʉ winʉkʉnasi deydey wina'zanisiri: —“¿Niwipawri Yari emey niwin awakiri nuko?” i'ngwi i'ngwi winʉnkʉyʉnpʉnna.","Entonces dijo a sus hermanos:—¡Me han devuelto el dinero! Miren, ¡aquí está en mi costal!Se les encogió el corazón del susto y se decían unos a otros temblando:—¿Qué es esto que Dios nos ha hecho?"
"Abraandi Isaak zʉ kakʉ nare'ri, Isaari Jakobu zʉ kakʉ nʉnna, iwa Jakoburi Judá awiri Judasin winde'kwʉya ɉina zʉ kakʉ nʉnna.","Abrahán fue el padre de Isaac; Isaac lo fue de Jacob, y Jacob de Judá y sus hermanos."
"Uye'ki ayʉnke rinanʉn nu'na ɉinase'ri: —“¿Azina'me'ri saserdoti ɉina zʉ sakuku, umʉn a'zʉna Niwipawzeyri, eymí keyri na'dʉnkwe?” winʉkey ie'ri",—¿Te atreves a insultar al sumo sacerdote de Dios? —preguntaron los asistentes.
"Kʉriwiya ɉinari Jesuse' winʉkʉyanaykʉchʉ rinisiri, Paskwazey nari yow zamʉ winde'taka una.",Los discípulos hicieron lo que Jesús les había encargado y prepararon la cena de Pascua.Jesús anuncia la traición de Judas
"Ey awi Niwipawse' zweykwa kʉyanekʉ winkinkumaye'ri, Abraandi a'nʉ ʉnsi keywʉ nʉngwa kʉn punʉngway kʉkusiri; agʉmʉsinʉ Isaak ʉnkʉɉi nʉngwa, a'nʉ ʉnni'sana'ba, kʉn tekʉ igaka awiri.","Una vez llegaron al lugar que Dios había indicado, Abrahán erigió un altar, preparó la leña y después ató a su hijo Isaac y lo puso sobre el altar encima de la leña."
Pabluse'ri: —“¡Rinhagwaku' nʉn pinna emi gunti gun ane'ki!” ka'kʉnna.,"Pablo, entonces, le dijo a voz en grito:—¡No te hagas ningún daño, que estamos todos aquí!"
"Dan Gwiomʉ osʉnkʉnʉíngunʉ gakʉn nikuya zana,kʉwayu kʉta ichúsi, ikʉ kʉwitesʉn gwa'sʉya zana nanʉmingwa na'nʉnno.","Será como serpiente en el camino,como víbora junto al sendero,que muerde al caballo en las patasy hace caer de espaldas al jinete."
sanusi makuruma kuga'sa awi nʉngwa ari eyma'ba sey ana'ney una.Jakoburi Niwipaw zʉ gunamʉsin ʉnkʉpʉnna,"y añadan: «Tu siervo Jacob viene detrás de nosotros».Porque Jacob pensaba: «Es posible que los regalos que le vayan llegando lo apacigüen y así, cuando me presente ante él, tal vez me reciba amistosamente»."
Jwa'kumukweyna,cédula de ciudadania
"Inʉri zanika uye' neki eyki akinkinki zʉn buntikʉ ɉuma'nisi zari ɉwí ʉnwa'ku'gwawa, wirako'ku ʉnchwizanu' gwawa nare' kinkiri yow anʉkʉchónʉkwa zʉndi ka'w nʉnniko wina'zʉnna.","El sol y las estrellas permanecieron ocultos durante muchos días y, como la tempestad no disminuía, perdimos toda esperanza de salvarnos."
Ey awi Moiseri ma'keywa uga kʉgi' keywʉ izanise'ri apowru Israeri tana chwá keywʉ awa'ɉunana.,"Al cumplir los cuarenta años, decidió Moisés ponerse en contacto con los israelitas, sus hermanos de raza."
Ʉweri tá kinkiri akín ɉwí wesʉkwa mikawa yow nʉzasana nawʉn zʉndi ʉnna'cho'nʉnno” winʉkʉyana.A'mia amizey nanu' neyka zagu' nánʉkwa,"Ponte de acuerdo con tu adversario sin demora mientras estás a tiempo de hacerlo, no sea que tu adversario te entregue al juez, y el juez a los guardias, y vayas a dar con tus huesos en la cárcel."
Ɉeri umʉn umʉn ko' nisi zorie' neki arkari ɉinʉ iyá kingwi zʉn nʉnna.,"entraron macho y hembra de cada especie, como le había ordenado Dios. Y tras entrar Noé en el arca, el Señor cerró la puerta."
Ey awi Eroderi Jesú eymí ino'se'ri: —“Juan sakuku ibeysʉn gwa'sanarwa chʉká ana'zanina zʉn ey awga'chʉ” yana.,"Al oír Herodes todo esto afirmó:—Este es Juan. Yo mandé que lo decapitaran, pero ha resucitado."
"Ʉwe' kinkiri cheyrwa ɉina eygwi ɉumʉ ʉnkʉsa zʉn winawʉnki, Niwipaw tá a'chuwa na'me ya uneykari ʉnchona awʉngwa na'nʉnno.","Por tanto, amigos, cobren ánimo, pues confío en Dios, y sé que ocurrirá tal como se me ha dicho."
"Ey ʉwe'ki eymí zanʉngwa nʉngwari orasin kwa ɉwínsin inʉse' neki agʉnku na'chʉ, Niwipaw zʉ gunamʉ warinzanʉse' ɉinase' agʉnku'gwawa, Niwipaw zʉ gʉmʉsinʉse' agʉnku' gwawa gwi na'chʉ, nʉkin Nʉkakʉse' zʉndi agʉnku'nʉnno.","En cuanto al día y la hora, nadie sabe nada, ni los ángeles del cielo ni el Hijo, alguno de cierto valor, omiten estas palabras. ; solamente el Padre lo sabe."
Awi nʉngwari i'ngwi gʉmʉsinʉ kʉkʉnnaɉu bukʉna cho'si ʉnkʉchigasiri:,"Luego puso un niño en medio de ellos y, tomándolo en brazos, les dijo:"
"Chiwako'ku a'mia zʉguró rinugekʉ wʉ zoriri mowga chiwako'ku zʉ gʉmʉ umʉn gʉkinte kawa nʉkunakow, mikakʉse' zamʉ aguzʉnay kawi kʉɉo'ni'kwe'ri.",Vete al rebaño y tráeme dos de los mejores cabritos. Yo prepararé a tu padre un guiso como a él le gusta
"“Ey ʉweri koga paka chinchinte kawa nʉchwanari, koga kʉgi' zari gun ey zanʉndi, iwa koga ware trigu dudute kawa a'chonʉya nʉchwanari, ayeygwi zari gun ey zanʉndi, ʉweri nʉre'kʉwikumana kinkiri ayey gunti zari zʉn gun ey zanʉndi.",Las siete vacas robustas y las siete espigas hermosas significan siete años. Se trata del mismo sueño.
"Júda Jesú kʉnmi'nʉyase'ri, tun kʉtwi uwari, ʉya nanʉngwa gun neri, tónaɉuri ga'su'nʉn awkwa, asin rinʉga ɉinari winʉkʉyana nʉnna'me,","Todavía estaba hablando Jesús, cuando llegó Judas, uno de los Doce. Venía acompañado de un numeroso tropel de gente armada con espadas y garrotes, enviada por los jefes de los sacerdotes y los ancianos del pueblo."
"ʉndichusiri, máymuru neyka keywʉ zori nʉngwa akinkinki í zʉn Niwipaw amasay,","Regresó de nuevo adonde estaban los discípulos, y volvió a encontrarlos dormidos, pues tenían los ojos cargados de sueño."
"Uye' nʉngwari Pabluri, soldadu romanu ɉina zʉ sakuku keywʉ kʉkʉnnaɉuri: —“Ema gʉmʉsinʉ misakuku umʉn a'zʉna ga' kʉyʉkwa kawin ase' kuzoyow” kʉyana.","Pablo llamó enseguida a un oficial y le dijo:—Lleva a este muchacho ante el comandante, pues tiene algo que comunicarle."
"Jesuse'ri ga'kʉnamʉ ʉnkʉwasi keywʉ winʉmasayri: —“Gowiernu ku'nawa zanʉri, cheyrwa acheykʉnakʉ mostasa zaɉuna ʉnzari'na zana zʉndi na'nʉnno,",También les contó Jesús esta otra parábola:—El reino de los cielos puede compararse al grano de mostaza que el labrador siembra en el campo.
"Sarari mʉ ʉnnika awi, Abraandi achʉná anʉkʉzare' keywʉ gʉmʉsinʉ kʉgosana, gʉmʉsinʉri Niwipawse' akín zari kwakumʉngwa ni gwa'naba kʉchʉ kwakumana.","Sara quedó embarazada y, en la fecha predicha por Dios, le dio un hijo al viejo Abrahán."
"nʉn kingwi nari ɉuna awiri wa'ka awʉngwa ni, tá ey ayʉn na'zanʉngwasi”.","que bajaré a ver si sus acciones se corresponden con la denuncia que contra ellas ha llegado a mí. Si es o no así, lo averiguaré."
"azikí kʉchʉ a'zanʉndi miwiwʉna ɉinari inʉ du kizweingwa a'chwiri, yamʉ́n miwiwʉna ɉinari Niwipawse' zʉndi awiu'nanʉko.",Bendigan a los que los maldicen y oren por los que los injurian.
"Awi zaɉuna zarikʉn nuse'ri, i'ngwiri íngunʉn gun wa'nanari sisio na'naɉuri ʉnga una.","Al lanzar la semilla, una parte cayó al borde del camino, y llegaron los pájaros y se la comieron."
"Ey awi eygwi tʉkin zare'ri, Joseri eygwi re'kʉwikumana, ʉnkuya ɉinase' winʉkuwʉsiri: —“Kʉmʉse'ri, tima, ɉwí, awiri i'ngwi uga i'ngwi kʉtow wirako'ku, rinari, tiwe' tiwe winnʉkʉnigin na'zari chukwin” winʉkey,","José tuvo otro sueño y también se lo contó a sus hermanos. Les dijo:—He tenido otro sueño. En él veía que el sol, la luna y once estrellas se postraban ante mí."
"“I'ngwiri kʉzʉn ʉwin neki gwaku' nánʉkwa, ey unige'ri Niwipawri kʉzʉn ʉwin neki miwigwaku' gwi nánʉngwa ni. I'ngwiri katigu a'sʉsʉkwa kawin neki yu' nánʉkwa ey unige'ri Niwipawri katigu a'sʉsʉkwa kawin neki migwaku' gwi nánʉngwa ni. I'ngwiri gwamʉ nʉkʉre'sa unige'ri Niwipawri gwamʉ mikʉre'sa gwi awʉngwa na'nʉnno.","No juzguen a nadie, y tampoco Dios los juzgará. No condenen a nadie, y tampoco Dios los condenará. Perdonen, y Dios los perdonará."
Ey anuye' nʉngwa Niwipaw keywʉ Noé key ie'ri:,Entonces dijo Dios a Noé:
"iwa niwiɉunʉkʉnʉ nanu' neyka cheykʉnʉn kanʉ du nanu' neyka zarigari Ikʉnusi zʉn gun nʉndi. Iwa eyma ana'nisi ʉnni'kumʉngwa yeykari, akowna ʉnzani'nige ʉnzanʉngwa gun ey gwakʉndi, iwa eyma ʉnni'sʉya gunamʉ wasʉyari, Niwipaw zʉ gunamʉ ɉina warinzanʉ ɉinase' ʉnnʉnni'sʉngwa gun ey gwakʉndi.","El enemigo del dueño, aquel que sembró la cizaña, es el diablo; la siega representa el fin del mundo, y los segadores son los ángeles."
"Ey ʉweri yow azikí miwin awa uweri na'zʉnnʉndi miwin awa awninza'nare uye'ki mi kakʉ zʉ Pawri seia nʉmasayri Jakobu a'dari neki amasay nánʉkwa nʉkeynare,",Pero ni siquiera me dejaste besar a mis hijas y a mis nietos. ¡Te has portado como un insensato!
"Éser zʉ gʉmʉsinʉ ɉinari Bilhán, Zaawán awiri Akán rinʉnna,","Los hijos de Éser fueron: Bilán, Zaaván y Acán."
"¡Ley miwe'rigʉnkuya awiri farisew ɉina, mowga mowga aniga, gowiernu warinzanʉse' ikʉ ʉnchorizari o'kʉtʉ anekupa zʉndi ukumakiri nuku'nó, miwi ana'chonu'gwi, ʉnchona'ɉunʉya ʉnchonʉn gwa'su'gwi aneyka.","¡Ay de ustedes, maestros de la ley y fariseos hipócritas, que cierran a la gente la entrada en el reino de los cielos! Ni entran ustedes ni dejan entrar a los que quieren entrar."
"akakʉse'ri azi za'kinu'nʉndi a'zʉnari nʉnno izari gunʉsin amasay a'zasikumaye'ri,","pero la madre dijo:—No, su nombre ha de ser Juan."
"Miwise' kingwi neki, bemakiri, rigasay ikʉ awiya a'choriri, Jesú tá wina'chwana ɉina neki, ikʉnha zʉ tʉkin rizweingwa a'chwi, tá wina'kusi winʉwiʉngwa gun neri.",De entre sus propias filas surgirán individuos que propagarán falsas doctrinas y arrastrarán a los discípulos tras sí.
"Iwa ʉnhanugwe ikwawa yeykari, anizátikuma awʉngwa zʉn gun nʉndi, ʉwe'ki nʉchʉka wichʉyari, anʉnkwa awʉngwa na'nʉnno”.Makuruma(Mar. :)","El que quiera salvar su vida, la perderá; pero el que, por causa de mí, la pierda, ese la salvará.Recompensas"
"—“Paskwazey nari fietʉ zakʉkumey zeywamʉ ʉnkumʉyari mowga ɉwín zʉn gun kawʉndi, ey unige' ikʉ zʉ Gʉmʉsinʉ warinzanʉri krususe' kʉɉí agwakʉngwasi wekumʉngwa gun neri”.","—Como saben, dentro de dos días es la Pascua, y el Hijo del hombre va a ser entregado para que lo crucifiquen.;"
"Powru twizʉnʉn rinayʉn nu'nari,gey bunsi a'kisʉya winchwa awaki gun nukʉndi,wichʉkwase' churo' icho'ki nu'na ɉinari,gey bunsi a'kisʉyase' chwá awaki nuku'nó”e yeyka anʉnchonʉngwasi ey ni'na.","El pueblo sumido en las tinieblas vio una luz resplandeciente; a los que vivían en país de sombra de muerte, una luz los alumbró."
"Ey anunaɉu nʉngwari Sesarea Filipu aya meyna kinkumeyri, Jesuri:—“¿Ikʉ zʉ Gʉmʉsinʉ warinzanʉri, ikʉse'ri inʉ naní wingugari no?” kʉriwiya ɉina wina'rizasisana.","Cuando Jesús llegó a la región de Cesarea de Filipo, preguntó a sus discípulos:—¿Quién dice la gente que es el Hijo del hombre?"
yow inʉ kʉnʉnasin ʉnzori ɉe swí Éufrate anʉnkʉzagichi kʉnkʉnʉ zʉnarigʉn Galaad ayekʉ ʉnkinkumʉngwa nari ʉnzoyana.Labandi Jakobu a'wasi keywʉ zoyana,"De este modo Jacob se burló de Labán, el arameo, al no comunicarle que se marchaba;"
"Ey ʉndi: —“¿Ema wa'nʉnkekʉ egipsiw ma'keywa mir nánʉkin kʉnkʉnʉn zanʉ osʉnkʉnʉ ʉnkʉɉi, ka' tikiririsinkekʉ niwika'nugwenʉn na'chunnari, má neki nʉnanu' kinʉnkwe?” kʉyana.","Entonces, ¿no eres tú el egipcio que hace unos días provocó una revuelta y se fue al desierto con cuatro mil guerrilleros?"
Ey awi e' ɉwia'se' kingwi ema ga'kʉnamʉ tá wina'chwi winipari ɉwa winʉkʉsana ɉinari máykʉnʉ mir nánʉkin ikʉri kawʉ a'kumana.,"Con estas y otras muchas razones los instaba y animaba, diciendo:—Pónganse a salvo de este mundo corrupto."
"Ey ʉweri emey gwi nari, iwa akowna rinʉna ɉinari, sachó rinanʉngwa na'nʉno; iwa sachó rinanʉn nugari akowna rinanʉngwa na'nʉno” winʉkʉyana.Jesuri máymuru keywʉ ʉnwichʉngwa zakʉre'cho'na(Mar. :-; Luk. :-)","Así, los que ahora son últimos serán los primeros, y los que ahora son primeros serán los últimos.Jesús anuncia por tercera vez su muerte y su resurrección"
"Eyma'bari i'ngwi na'y neyka, bo'se' a'gesi kwana'na, ey uye'ri Jesuse' chwʉn nusiri tá wina'rizʉnin gun wina'chuye'ri a'mʉchʉyari:—“Ɉumʉ ʉnkʉsa awʉnki Tégʉmʉ, inʉri nʉtʉnhanachʉka'ri gwamʉ mikʉre'kuma ʉwin” kʉyana.","Allí le llevaron un paralítico echado en una camilla. Viendo Jesús la fe de los que lo llevaban, dijo al paralítico:—Ánimo, hijo. Tus pecados quedan perdonados."
Ema a'nʉ emi sa'ki nu'kwari Niwipaw urakʉn zanʉngwa na'nʉnno. Pinna ɉuna Nʉpaw inʉ na'wesʉya'ba pari dikinte inʉ re'gawi gunti i'ngwi uga re'gawiri i'ngwi a'gusiri mazey nari mika'chusa kinki ʉnté awnʉngwa ni” kʉyana.,esta piedra votiva que he erigido será casa de Dios y le daré el diezmo de todo lo que me dé.
"Uye' nʉngwari nowmisinʉse' eygwi key ie'ri: —“Ey gwandi kakʉ Abran eygwi gwamʉ me'sisa awna'ɉuni, gwamʉ nʉkʉre'si Lásaro nʉkakʉsikʉ urakʉse' ga'sow,","El rico dijo: «Entonces, padre, te suplico que envíes a Lázaro a mi casa paterna"
“Ʉweri tá kinki bema ne nʉnki mowgá mowgá a'zanu' nari ʉnhanugwese'ri tá a'zariri ayey zanika awnʉnno a'zari asʉyari: —‘¡Ema kwimʉkʉnʉ neki eymí pari wiriri ɉiwʉse' asow!’ kʉyʉndi ayey zʉndi niku'kinʉnno” winʉkʉyana.,"Por eso les digo que obtendrán todo lo que pidan en oración, si tienen fe en que van a recibirlo."
"Uye'ki i'kʉnha' kingwi eygwi eywiniri: —“Fietʉ genʉn nʉnkʉri ey awkwey neki niwikʉnu' nanu'kinʉnno, inʉri eymí nikʉn nukʉndi ikʉ yow ɉwé miwiwanika awkwa gun nʉndi” winʉnkʉyana.I'ngwí a'miase' Jesuri sakun perfume a'dona(Mt. :-; Jn. :-)","Decían, sin embargo:—No lo hagamos durante la fiesta, a fin de evitar una alteración del orden público."
"Winʉnkuya ɉinase'ri: —“¿Ʉndi mari niwizey rey nari niwikʉre'gukʉya nʉninza me'zari key nikwe?” winʉkeyri, umʉn zʉn ɉwé winʉwani'na.",Sus hermanos le respondieron:—¿Quieres decir que tú vas a ser nuestro rey y que vas a dominarnos?Y el odio que le tenían iba en aumento debido a los sueños que les contaba.
"Rigasʉya imʉ zʉn, nʉn Kristu narwin kwa profeta narwin yeyka nasiri inʉ arunhá me'kusʉkweyna chwizʉnhási ikʉ kʉrigaseynige'ri, Niwipawse' ʉnka'gu'na ɉina neki kʉrigasey awʉngwa na'nʉnno.","Porque aparecerán falsos mesías y falsos profetas, que harán grandes señales milagrosas y prodigios con objeto de engañar, si fuera posible, incluso a los que Dios ha elegido."
Ey uye' nʉngwa Niwipaw Niwisakukuri cheyrwa kʉkariri: —“¿Bekʉri nʉnʉnkwe?” key ie'ri,"Pero Dios, el Señor, llamó al hombre diciendo:—¿Dónde estás?"
"Ey ʉweri tá kinkiri, Kristuzey anʉnáchʉka' bema neki, i'ngwi basu ɉe bunsi ne miwe'kanki ʉyáchʉka'ri makurumari anewekuma kingwi awʉngwa nanu' nʉnno” kʉyana.Jarin tʉnkʉkwa'ba kʉwa'nʉkwa(Mt. :-; Luk. :-)","Y el que les dé a ustedes a beber un vaso de agua porque son del Mesías, les aseguro que no quedará sin recompensa.Los que inducen al pecado"
Pedruse'ri: —“¿Yari miwiri Niwisakuku zʉn Anugwe kʉrigasayʉnʉngwa kʉzari ʉnkʉncho'kumakiri anuko? Inʉri micheyru ka' winisʉn rinu'nari iwari má minhuzweingwa nari o'kʉta gun winnugeri”.,"Pedro le replicó:—¿Por qué se han confabulado para provocar al Espíritu del Señor? Escucha, ya se oyen a la puerta los pasos de los que vuelven de enterrar a tu marido; ahora te llevarán a ti."
"¿Yari ʉnhakwʉyase' kʉn kʉtirunna igekwʉya ɉumenʉn nʉchwiri, má uma' kʉn chinchinna mingekwʉya nʉnkʉri ʉnnʉchu'ri nʉnʉnkwe?",¿Por qué miras la brizna que tiene tu hermano en su ojo y no te fijas en el tronco que tú mismo tienes en el tuyo?
Ey awi Seri i'ngwi sientu asewa kʉtow kʉgi' izare'ri agʉmʉsinʉ Enós kwakumana.,Set tenía ciento cinco años cuando engendró a Enós.
4. akwey zoyeyka enanuyáy jwa'kumukweyna kunari zoya sí,4. artículos relativos a la nacionalidad
"Ase'ri:—“Nʉsakuku, emey gun a'wnʉnno ʉwe'ki mesase' pari apawse' zamʉ sinhʉyari perʉse'ri ga' gwi ʉwa gun nʉndi” kʉyana.","Ella dijo:—Es cierto, Señor; pero también los perros comen las migajas que caen de la mesa de sus amos."
ʻ¡Jarin winʉkʉya kawi zʉn ka'pʉrʉ emi powruse' zanʉ kʉta niwikʉchunʉya nenʉn yow ʉnsinhakumʉyʉn! Ʉwe'ki Niwipaw zʉ gowiernuri mʉchey niga'chʉ me'zanamʉ kawaki winʉkʉyʉkwaʼ winʉkʉyana.,"«¡Hasta el polvo de este pueblo, que se nos ha pegado a los pies, nos lo sacudimos contra ustedes! Sin embargo, sepan que el reino de Dios ya está cerca»."
"Ʉwe'ki i'ngwiri gwamʉ kʉre'kumu' gun nʉndi, Kakʉ warinzanʉ gwakʉn gwamʉ miwikʉre'su'gwiri na'nʉnno”.Jesuri marʉneykʉ níkʉkwa sirigʉn ikʉ ʉwiana","Pero, si no perdonan a los demás, tampoco el Padre les perdonará los pecados que hayan cometido.Sobre el ayuno"
"Ey awi Jesuri eyki kingwi asáyʉn nuse'ri, sakuku sinagoga zanʉ Jairu zʉn urakakʉ pari nasiri: —“Mi bu'gʉmʉri ʉnwicha gun auwʉndi, ¿yari niwiwiya eyki ka'gwa'sʉko?” keykumana.","Aún estaba hablando Jesús, cuando llegó uno de casa del jefe de la sinagoga a decirle a este:—Tu hija ha muerto. No molestes más al Maestro."
Ey awi profeta Elía awiri Moiséa Jesusin re'rimasayʉn nuga winchuye'ri.,"Y los discípulos vieron a Elías y a Moisés, que estaban conversando con Jesús."
"Josesin winʉnkuya ɉinari, sakuse' trigu ʉnwinʉka'nisi buruse' ʉnwindekʉɉi nʉngwa akeynakʉ ʉndizoya awi.",Entonces ellos cargaron el grano sobre sus asnos y se fueron de allí.
